episode,epsilon,replay,use_double_dqn,train_steps_cumulative,train_steps_episode,episode_mean_loss,last_batch_loss,episode_return_total,avg_return_per_vehicle,elite_buffer_size,elite_transitions_added_episode,elite_transitions_added_cumulative,elite_samples_drawn_episode,elite_samples_drawn_cumulative,replay_main_finalized_episode,replay_main_finalized_cumulative,replay_main_pending_timeout_episode,replay_main_pending_timeout_cumulative,replay_main_terminal_episode,replay_main_terminal_cumulative,replay_main_dropped_episode,replay_main_dropped_cumulative,completion_rate,avg_travel_time,p50_travel_time,p90_travel_time,teleports,teleported_controlled,controlled_ever_teleported,arrived_after_teleport,clean_arrivals_without_teleport,forced_actions,decisions_considered,decisions_opened,decisions_finalized,decisions_skipped,decisions_skipped_actionable,skipped_pending_hold,skipped_structural_no_branch,skipped_structural_forced_single_path,skipped_structural_forced_by_lane_commit,skipped_structural_too_late_or_unreachable,skipped_actionable_no_candidate,skipped_other,route_mismatch,loop_events,short_cycle_events,aba_bounce_events,dead_end_reentry_events,long_horizon_loop_events,revisit_without_progress_events,loop_signal_events_total,loop_repeat_only_events,safety_overrides,loop_prefilter_overrides,fragment_build_failures,fallback_overrides,fallback_selected_total,fallback_selected_lane_now,pending_decision_timeouts,deferred_lane_change_actions,lane_change_observe_started,lane_change_observe_success,lane_change_observe_abort_no_progress,lane_change_observe_abort_low_speed,lane_change_observe_abort_commit_window,pending_release_events_total,pending_release_abort_events_total,pending_release_timeout_events_total,cooldown_replans_blocked,pending_release_observe_abort_no_progress,pending_release_observe_abort_commit_window,pending_release_observe_abort_low_speed,pending_release_wrong_lane_commit,pending_release_route_no_progress_abort,pending_release_route_stall_timeout,pending_release_route_hard_timeout,loop_override_count,dead_end_reentry_override_count,snapshot_cache_hits,shortest_path_cache_hits,exploration_actions,policy_actions,override_ratio,override_events_total,override_event_loop_prefilter,override_event_cooldown_fallback,override_event_observe_abort_fallback,override_event_route_apply_fail,override_event_invalid_action,policy_masked_actions_removed,override_learning_transitions,cooldown_fallback_overrides,observe_abort_fallback_overrides,route_apply_fail_overrides,override_learning_negative,override_learning_imitation,alive_at_step_cap,decision_pending_at_episode_end,mean_pending_age,mean_decision_latency_steps,pending_open_observe_end,pending_open_route_end,pending_open_lane_now_end,pending_open_proactive_end,pending_open_active_monitoring_end,mean_pending_age_end_all,max_pending_age_end_all,mean_pending_age_end_active,max_pending_age_end_active,mean_pending_age_end_lane_now,max_pending_age_end_lane_now,mean_pending_stall_age_end,max_pending_stall_age_end,top_pending_end_edges,oldest_pending_summary,mean_reward_per_finalized_decision,mean_route_difficulty_eta,p50_route_difficulty_eta,p90_route_difficulty_eta,fail_teleport,fail_timeout,fail_removed_non_destination,fail_unreachable_transition,fail_dead_end_no_outgoing,mean_network_density,p95_network_density,congestion_high_pressure_steps,emergency_brake_events,emergency_brake_due_to_leader,emergency_brake_due_to_congestion,emergency_brake_near_junction,emergency_brake_other_reason,emergency_brake_after_fallback,emergency_brake_after_proactive,emergency_brake_after_lane_now,emergency_brake_without_recent_decision,emergency_brake_rate_per_100_decisions,emergency_brake_rate_per_100_arrivals,emergency_brake_leader_share,emergency_brake_congestion_share,emergency_brake_junction_share,emergency_brake_other_share,emergency_brake_after_fallback_share,emergency_brake_after_proactive_share,emergency_brake_after_lane_now_share,emergency_brake_without_recent_decision_share,top_emergency_brake_edges,top_emergency_brake_vehicles,teleport_inferred_jam,teleport_inferred_yield_or_deadlock,lane_change_request_accepted_rate,lane_change_observe_resolution_rate,lane_change_observe_success_overcount,tail_vehicles_over_p90_count,tail_completion_gap_steps,loop_reason_short_cycle,loop_reason_aba_bounce,loop_reason_dead_end_reentry,loop_reason_long_horizon,loop_reason_revisit_without_progress,dominant_loop_reason,top_loop_signal_edges,top_loop_repeat_only_edges,aggregate_actionable_skip_to_finalized_ratio,social_regret_mean,social_regret_p90,social_best_action_chosen_rate,actionable_skip_ratio,structural_skip_ratio,pending_resolution_success_rate,pending_timeout_rate,pending_abort_rate,delay_fairness_gini,loop_after_fallback_rate,p95_to_p50_travel_ratio,timeout_rate,fallback_rate_per_opened_decision,controlled_teleport_rate,skip_reason_forced_by_lane_commit,skip_reason_too_late_or_unreachable,skip_reason_forced_single_path,skip_reason_no_branch,reachable_lane_change_nonempty,reachable_lane_change_excluded_any,reachable_lane_change_excluded_all,policy_candidates_with_broader_available,policy_candidates_collapsed_to_lane_now_only,lane_now_congestion_candidates_seen,lane_now_congestion_candidates_rejected,commit_window_non_lane_candidates_seen,commit_window_candidates_rejected,proactive_shift2_candidates_seen,proactive_shift2_candidates_rejected,proactive_brake_risk_candidates_seen,proactive_brake_risk_candidates_rejected,proactive_brake_risk_fallback_kept,pending_commit_window_grace_kept,proactive_decisions_opened,proactive_decisions_finalized,lane_now_decisions_opened,lane_now_decisions_finalized,proactive_pending_abort_count,proactive_pending_timeout_count,fallback_after_observe_abort_count,fallback_after_timeout_count,same_edge_reopen_after_abort_count,synthetic_terminal_finalizations,finalized_opened_proactive_ratio,finalized_opened_lane_now_ratio
663,0.05,100000,0,122747,167,0.14833327414032943,0.2517344057559967,931.2603365716874,9.312603365716875,25000,1319,195041,5344,3844544,1408,536564,1,4982,100,66219,16128,13082843,1.0,213.98,195.5,370.6,0,0,0,0,100,390.0,17888.0,1870.0,1869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,42.0,0.0,42.0,15.0,73.0,73.0,0.0,73.0,73.0,73.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,73.0,0.0,27765108.0,134117190.0,74.0,1406.0,0.039037433155080216,73.0,73.0,0.0,0.0,0.0,0.0,1680.0,146.0,0.0,0.0,0.0,73.0,73.0,0,0,0.0,11.320492241840556,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.489981586980011,119.55652500000002,110.69062499999998,199.0985000000001,0,0.0,0.0,0.0,0.0,0.004161060680374056,3.639010190963745,0,414.0,49.0,0.0,305.0,60.0,8.0,6.0,400.0,0.0,22.13903743315508,414.0,0.11835748792270531,0.0,0.7367149758454107,0.14492753623188406,0.01932367149758454,0.014492753623188406,0.966183574879227,0.0,309956784#3:15|-402097158#1:10|-418371676#0:8,153:17|134:14|101:8,0.0,0.0,1.0,1.0,0.0,10,335.6,0.0,0.0,0.0,42.0,0.0,long_horizon,-402097158#2:11|402097158#2:11|-46583484#1:4,402097158#2:6|-402097158#2:3|-46583484#1:2,0.0,0.01792739729997475,0.051449999999999975,0.8144611186903138,0.0,0.0,0.9994350282485875,0.0005649717514124294,0.0,0.33558276474436854,0.4931506849315068,2.4877237851662404,0.0,0.039037433155080216,0.0,70.0,0.0,320.0,0.0,17888.0,2270.0,0.0,68.0,12.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1856.0,1855.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9994612068965517
664,0.05,100000,0,122891,144,0.1450974199300011,0.23637264966964722,472.2259648340557,4.722259648340557,25000,0,195041,4608,3849152,968,537532,7,4989,99,66318,18166,13101009,0.98,245.19387755102042,227.5,454.2,6,4,4,2,96,309.0,19612.0,1818.0,1796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,32.0,0.0,32.0,3.0,43.0,43.0,0.0,44.0,44.0,44.0,19.0,18.0,18.0,16.0,1.0,0.0,0.0,21.0,2.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,43.0,0.0,27804133.0,134308877.0,82.0,1427.0,0.0242024202420242,44.0,43.0,0.0,1.0,0.0,0.0,1795.0,88.0,0.0,1.0,0.0,44.0,44.0,0,2,0.0,13.021714922048998,0,2,2,0,0,245.0,361.0,0.0,0.0,245.0,361.0,241.0,357.0,-418371676#0:1|420882495#1:1,"130@420882495#1:age=361,stall=357,phase=route_pending,mode=lane_now,shift=0",1.5751742125998645,132.6265125,129.325625,200.47525000000007,2,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,2,385.0,92.0,1.0,240.0,52.0,3.0,7.0,375.0,0.0,21.177117711771178,392.85714285714283,0.23896103896103896,0.0025974025974025974,0.6233766233766234,0.13506493506493505,0.007792207792207792,0.01818181818181818,0.974025974025974,0.0,630828569:10|-309956784#0:9|-418371676#0:9,113:9|159:9|174:9,0.0,6.0,1.0,0.8888888888888888,0.0,10,375.4,0.0,0.0,0.0,32.0,0.0,long_horizon,46583484#1:14|-46583484#1:11|-46583484#4:2,-46583484#1:3,0.0,0.015362259801423967,0.023482499999999885,0.8425987943737442,0.0,0.0,0.9877764842840512,0.011059371362048894,0.0011641443538998836,0.33652406403486945,0.46511627906976744,2.5982417582417567,0.0,0.0242024202420242,0.04,48.0,0.0,261.0,0.0,19612.0,2485.0,2.0,59.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,1800.0,1779.0,2.0,0.0,1.0,0.0,1.0,1.0,0.9444444444444444,0.9883333333333333
665,0.05,100000,0,123026,135,0.14213131390236042,0.12387783825397491,702.8495316934486,7.028495316934486,25000,0,195041,4320,3853472,904,538436,9,4998,100,66418,18087,13119096,0.98,232.78571428571428,200.0,422.0,6,3,3,1,97,425.0,19449.0,1829.0,1802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,16.0,0.0,16.0,1.0,29.0,29.0,0.0,33.0,33.0,33.0,24.0,26.0,26.0,22.0,4.0,0.0,0.0,29.0,5.0,24.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,24.0,29.0,0.0,27842833.0,134499993.0,56.0,1348.0,0.018042646254784037,33.0,29.0,0.0,4.0,0.0,0.0,1682.0,66.0,0.0,4.0,0.0,33.0,33.0,0,2,0.0,12.31354051054384,0,2,2,0,0,89.0,147.0,0.0,0.0,89.0,147.0,87.5,146.0,275298540:1|420877076:1,"198@275298540:age=147,stall=146,phase=route_pending,mode=lane_now,shift=0",1.7116794671374207,130.16512500000002,126.25437499999998,204.125875,2,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,382.0,66.0,0.0,266.0,50.0,6.0,12.0,364.0,0.0,20.885729907053033,389.7959183673469,0.17277486910994763,0.0,0.6963350785340314,0.13089005235602094,0.015706806282722512,0.031413612565445025,0.9528795811518325,0.0,-47796089#5:9|630828569:9|-309956784#0:8,115:11|144:9|173:9,0.0,5.0,1.0,0.8461538461538461,0.0,11,280.90909090909093,0.0,0.0,0.0,16.0,0.0,long_horizon,-46583484#1:6|46583484#1:5|439801905#0:3,5668986#1:1,0.0,0.011882367156576916,0.013825000000000158,0.8599419448476052,0.0,0.0,0.9832466782206817,0.01386481802426343,0.0028885037550548816,0.3053472912419253,0.21875,2.3514999999999993,0.0,0.018042646254784037,0.03,86.0,0.0,339.0,0.0,19449.0,4067.0,0.0,73.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,25.0,1803.0,1777.0,5.0,0.0,4.0,0.0,1.0,0.0,0.9615384615384616,0.985579589572934
666,0.05,100000,0,123183,157,0.1447527074984684,0.14718849956989288,-43.20547250967704,-0.43205472509677034,25000,0,195041,5024,3858496,1020,539456,10,5008,100,66518,19385,13138481,1.0,251.23,211.0,505.70000000000016,3,3,3,3,97,412.0,20886.0,1988.0,1953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,38.0,0.0,38.0,5.0,67.0,67.0,0.0,67.0,67.0,67.0,33.0,18.0,18.0,18.0,0.0,0.0,0.0,35.0,2.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,33.0,67.0,0.0,27884409.0,134705081.0,83.0,1493.0,0.03370221327967807,67.0,67.0,0.0,0.0,0.0,0.0,1889.0,134.0,0.0,0.0,0.0,67.0,67.0,0,0,0.0,11.612391193036354,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.4470265954104566,130.290975,131.86124999999998,207.558,0,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,419.0,68.0,1.0,296.0,54.0,6.0,6.0,405.0,2.0,21.07645875251509,419.0,0.162291169451074,0.002386634844868735,0.7064439140811456,0.1288782816229117,0.014319809069212411,0.014319809069212411,0.9665871121718377,0.00477326968973747,-418371676#0:14|47796089#4:11|309956784#3:10,116:18|112:14|123:12,0.0,3.0,1.0,1.0,0.0,10,443.9,0.0,0.0,0.0,38.0,0.0,long_horizon,-46583484#1:17|46583484#1:16|-195743203#1:1,-46583484#1:2|46583484#1:2|-195743203#0:1,0.0,0.015359246954867772,0.04600000000000033,0.8138639281129654,0.0,0.0,0.9814618644067796,0.017478813559322032,0.001059322033898305,0.3756856267165545,0.36363636363636365,2.9042654028436017,0.0,0.03370221327967807,0.03,91.0,0.0,321.0,0.0,20886.0,2521.0,0.0,59.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1970.0,1935.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9822335025380711
667,0.05,100000,0,123333,150,0.15032390038172405,0.15553677082061768,1511.5243499173562,15.115243499173562,25000,1178,196219,4800,3863296,1206,540662,2,5010,100,66618,13529,13152010,1.0,182.74,165.0,295.20000000000005,0,0,0,0,100,445.0,15053.0,1730.0,1728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,33.0,0.0,33.0,4.0,58.0,58.0,0.0,58.0,58.0,58.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,0.0,27914315.0,134860696.0,58.0,1227.0,0.03352601156069364,58.0,58.0,0.0,0.0,0.0,0.0,1573.0,116.0,0.0,0.0,0.0,58.0,58.0,0,0,0.0,10.384837962962964,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.7270512220863734,117.39511250000004,113.848125,197.83462500000002,0,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,346.0,54.0,1.0,237.0,54.0,4.0,8.0,333.0,1.0,20.0,346.0,0.15606936416184972,0.002890173410404624,0.684971098265896,0.15606936416184972,0.011560693641618497,0.023121387283236993,0.9624277456647399,0.002890173410404624,309956784#3:15|-309956784#0:12|-402097158#1:9,153:19|118:8|110:7,0.0,0.0,1.0,1.0,0.0,10,275.7,0.0,0.0,0.0,33.0,0.0,long_horizon,402097158#2:11|-402097158#2:9|-46583484#1:3,402097158#2:2|-46583484#4:1|444907552#0:1,0.0,0.012696925502949053,0.02069375000000001,0.853448275862069,0.0,0.0,0.9987730061349693,0.001226993865030675,0.0,0.3090894166575462,0.3793103448275862,2.5533333333333332,0.0,0.03352601156069364,0.0,87.0,0.0,358.0,0.0,15053.0,2289.0,1.0,55.0,16.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1720.0,1718.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9988372093023256
668,0.05,100000,0,123667,334,0.14966155820620988,0.1948750913143158,-1670.559604672289,-16.70559604672289,25000,0,196219,10688,3873984,550,541212,2,5012,100,66718,21698,13173708,0.99,264.1111111111111,199.0,494.6000000000001,2,2,2,2,97,441.0,22636.0,2172.0,2144.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,95.0,0.0,95.0,7.0,127.0,127.0,0.0,127.0,127.0,127.0,26.0,13.0,13.0,13.0,0.0,0.0,0.0,28.0,2.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,26.0,127.0,0.0,27959391.0,135078832.0,93.0,1638.0,0.05847145488029466,127.0,127.0,0.0,0.0,0.0,0.0,1877.0,254.0,0.0,0.0,0.0,127.0,127.0,1,0,0.0,12.027518656716419,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.8264380704344045,130.05865000000003,122.79812500000001,206.61562500000002,0,1.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,471.0,73.0,2.0,333.0,63.0,10.0,7.0,453.0,1.0,21.685082872928177,475.75757575757575,0.15498938428874734,0.004246284501061571,0.7070063694267515,0.1337579617834395,0.021231422505307854,0.014861995753715499,0.9617834394904459,0.0021231422505307855,-402097158#1:22|196116986:19|309956784#3:15,109:48|147:15|141:12,0.0,2.0,1.0,1.0,0.0,11,741.9090909090909,0.0,0.0,0.0,95.0,0.0,long_horizon,-402097158#2:29|402097158#2:29|46583484#1:14,402097158#2:4|-402097158#2:1|-46583484#1:1,0.0,0.016259080644468866,0.047275,0.7661431064572426,0.0,0.0,0.9864864864864865,0.012548262548262547,0.0009652509652509653,0.41125138252915816,0.5354330708661418,3.7185929648241136,0.01,0.05847145488029466,0.02,86.0,0.0,355.0,0.0,22636.0,2693.0,1.0,90.0,39.0,41.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,2159.0,2131.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9870310328855951
669,0.05,100000,0,123887,220,0.14536786871877583,0.13120704889297485,-1450.751208680171,-14.50751208680171,25000,0,196219,7040,3881024,494,541706,7,5019,98,66816,23334,13197042,0.93,267.5806451612903,197.0,480.2,24,11,11,4,89,447.0,24435.0,1991.0,1892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,20.0,20.0,0.0,21.0,21.0,21.0,93.0,28.0,28.0,27.0,1.0,0.0,0.0,94.0,1.0,93.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,93.0,20.0,0.0,28008054.0,135300977.0,89.0,1455.0,0.01054746358613762,21.0,20.0,0.0,1.0,0.0,0.0,1768.0,42.0,0.0,1.0,0.0,21.0,21.0,0,6,0.0,12.415961945031713,0,6,6,0,0,442.0,781.0,0.0,0.0,442.0,781.0,437.8333333333333,778.0,420877066:2|196116984#5:1|420877099#0:1,"135@420877066:age=781,stall=778,phase=route_pending,mode=lane_now,shift=0",1.5629778188670664,140.444425,138.11125,222.42450000000002,7,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,382.0,58.0,1.0,258.0,65.0,4.0,19.0,358.0,1.0,19.186338523355097,410.752688172043,0.1518324607329843,0.002617801047120419,0.675392670157068,0.17015706806282724,0.010471204188481676,0.049738219895287955,0.93717277486911,0.002617801047120419,-309956784#0:12|-47796089#5:12|-418371676#0:11,127:11|116:9|119:9,0.0,22.0,1.0,0.9642857142857143,0.0,10,623.2,0.0,0.0,0.0,5.0,0.0,long_horizon,-196117044#0:2|-46583484#4:1|-5672019#0:1,,0.0,0.01170066871573038,0.010847499999999965,0.8642056690837179,0.0,0.0,0.9502118644067796,0.04925847457627119,0.0005296610169491525,0.41048349288447294,0.19047619047619047,3.814213197969537,0.0,0.01054746358613762,0.11,76.0,0.0,371.0,0.0,24435.0,3300.0,1.0,66.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,1963.0,1864.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.9495669893020886
670,0.05,100000,0,124055,168,0.1475741801162561,0.1715448498725891,-456.93093651924846,-4.569309365192485,25000,0,196219,5376,3886400,501,542207,5,5024,100,66916,20447,13217489,0.99,266.7676767676768,206.0,571.2000000000002,4,3,3,2,97,470.0,21453.0,1933.0,1872.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,15.0,0.0,15.0,3.0,38.0,38.0,0.0,38.0,38.0,38.0,60.0,18.0,18.0,18.0,0.0,0.0,0.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,38.0,0.0,28050758.0,135516328.0,68.0,1395.0,0.01965856182100362,38.0,38.0,0.0,0.0,0.0,0.0,1742.0,76.0,0.0,0.0,0.0,38.0,38.0,0,1,0.0,12.012286324786325,0,1,1,0,0,206.0,206.0,0.0,0.0,206.0,206.0,206.0,206.0,-420882494:1,"149@-420882494:age=206,stall=206,phase=route_pending,mode=lane_now,shift=99",1.5953040491768093,123.823275,110.82312499999998,205.12737500000003,1,0.0,0.0,0.0,0.0,0.004161060680374056,3.639010190963745,0,379.0,67.0,0.0,252.0,60.0,5.0,7.0,367.0,0.0,19.606828763579927,382.82828282828285,0.17678100263852242,0.0,0.6649076517150396,0.158311345646438,0.013192612137203167,0.018469656992084433,0.9683377308707124,0.0,309956784#3:17|-418371676#0:9|-309956784#0:7,162:12|164:12|112:9,0.0,4.0,1.0,1.0,0.0,10,521.1,0.0,0.0,0.0,15.0,0.0,long_horizon,439801905#0:4|-195743203#1:2|-196117044#0:2,-195743203#0:1|-402097158#2:1|5668986#1:1,0.0,0.010588922016554321,0.009707500000000082,0.8643598615916955,0.0,0.0,0.9672489082969432,0.03275109170305677,0.0,0.40531479122921743,0.32432432432432434,3.2155339805825207,0.0,0.01965856182100362,0.03,89.0,0.0,381.0,0.0,21453.0,5425.0,0.0,83.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1915.0,1854.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9681462140992168
671,0.05,100000,0,124205,150,0.1441308175524076,0.20959198474884033,840.3354696906847,8.403354696906847,25000,0,196219,4800,3891200,932,543139,1,5025,100,67016,17177,13234666,0.99,228.3030303030303,201.0,401.40000000000003,4,3,3,2,97,405.0,18489.0,1816.0,1808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,40.0,0.0,40.0,7.0,59.0,59.0,0.0,62.0,62.0,62.0,5.0,21.0,21.0,18.0,3.0,0.0,0.0,10.0,5.0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,5.0,59.0,0.0,28087541.0,135701090.0,63.0,1348.0,0.034140969162995596,62.0,59.0,0.0,3.0,0.0,0.0,1770.0,124.0,0.0,3.0,0.0,62.0,62.0,0,1,0.0,12.450221238938052,0,1,1,0,0,312.0,312.0,0.0,0.0,312.0,312.0,312.0,312.0,-460596360#0:1,"175@-460596360#0:age=312,stall=312,phase=route_pending,mode=lane_now,shift=99",1.5486262502016552,126.519025,117.491875,201.97899999999998,1,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,365.0,70.0,0.0,248.0,47.0,4.0,6.0,354.0,1.0,20.099118942731277,368.6868686868687,0.1917808219178082,0.0,0.6794520547945205,0.12876712328767123,0.010958904109589041,0.01643835616438356,0.9698630136986301,0.0027397260273972603,309956784#3:19|-418371676#0:11|47796089#4:10,155:15|196:13|125:12,0.0,4.0,1.0,0.8571428571428571,0.0,10,325.4,0.0,0.0,0.0,40.0,0.0,long_horizon,-46583484#1:13|46583484#1:11|439801905#0:3,-195743203#0:1|-420882495#0:1|-444907552#1:1,0.0,0.014388503061643156,0.02690000000000002,0.8539568345323741,0.0,0.0,0.9941792782305006,0.002910360884749709,0.002910360884749709,0.31450063863124655,0.48333333333333334,2.438308457711443,0.0,0.034140969162995596,0.03,76.0,0.0,329.0,0.0,18489.0,2595.0,0.0,61.0,9.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,19.0,1795.0,1789.0,5.0,0.0,3.0,0.0,2.0,0.0,0.9047619047619048,0.9966573816155989
672,0.05,100000,0,124527,322,0.14756444679654163,0.16862685978412628,129.28179990221867,1.2928179990221866,25000,0,196219,10304,3901504,1056,544195,1,5026,100,67116,17115,13251781,0.99,227.84848484848484,205.0,381.40000000000003,4,1,1,0,99,392.0,18532.0,1922.0,1916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,69.0,0.0,69.0,16.0,80.0,80.0,0.0,80.0,80.0,80.0,4.0,12.0,12.0,12.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,80.0,0.0,28124405.0,135889769.0,70.0,1460.0,0.04162330905306972,80.0,80.0,0.0,0.0,0.0,0.0,1807.0,160.0,0.0,0.0,0.0,80.0,80.0,0,1,0.0,11.829331941544885,0,1,1,0,0,1295.0,1295.0,0.0,0.0,1295.0,1295.0,1291.0,1291.0,-196117044#3:1,"129@-196117044#3:age=1295,stall=1291,phase=route_pending,mode=lane_now,shift=0",1.1668473414259604,126.399425,122.05875,205.01087500000003,1,0.0,0.0,0.0,0.0,0.004161060680374057,3.639010190963745,0,424.0,75.0,0.0,299.0,50.0,10.0,4.0,409.0,1.0,22.06035379812695,428.2828282828283,0.17688679245283018,0.0,0.7051886792452831,0.1179245283018868,0.02358490566037736,0.009433962264150943,0.964622641509434,0.0023584905660377358,-402097158#1:21|47796089#4:12|46613635:9,180:36|162:11|124:10,0.0,2.0,1.0,1.0,0.0,10,365.6,0.0,0.0,0.0,69.0,0.0,long_horizon,402097158#2:30|-402097158#2:29|-402097158#1:3,402097158#2:9|-402097158#2:5|-195743203#4:1,0.0,0.014941006013071143,0.04727500000000018,0.8036890645586298,0.0,0.0,0.9972542559033498,0.002196595277320154,0.0005491488193300384,0.35571568860570046,0.6375,2.0380487804878045,0.0,0.04162330905306972,0.01,104.0,0.0,288.0,0.0,18532.0,2780.0,0.0,101.0,36.0,38.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1910.0,1904.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.9968586387434555
