episode,epsilon,replay,train_steps_cumulative,train_steps_episode,episode_mean_loss,last_batch_loss,episode_return_total,avg_return_per_vehicle,elite_buffer_size,elite_transitions_added_episode,elite_transitions_added_cumulative,elite_samples_drawn_episode,elite_samples_drawn_cumulative,replay_main_finalized_episode,replay_main_finalized_cumulative,replay_main_pending_timeout_episode,replay_main_pending_timeout_cumulative,replay_main_terminal_episode,replay_main_terminal_cumulative,replay_main_dropped_episode,replay_main_dropped_cumulative,completion_rate,avg_travel_time,p50_travel_time,p90_travel_time,teleports,teleported_controlled,controlled_ever_teleported,arrived_after_teleport,clean_arrivals_without_teleport,forced_actions,decisions_considered,decisions_opened,decisions_finalized,decisions_skipped,decisions_skipped_actionable,skipped_pending_hold,skipped_structural_no_branch,skipped_structural_forced_single_path,skipped_structural_forced_by_lane_commit,skipped_structural_too_late_or_unreachable,skipped_actionable_no_candidate,skipped_other,route_mismatch,loop_events,short_cycle_events,aba_bounce_events,dead_end_reentry_events,long_horizon_loop_events,revisit_without_progress_events,safety_overrides,fragment_build_failures,fallback_overrides,fallback_selected_lane_now,pending_decision_timeouts,deferred_lane_change_actions,lane_change_observe_started,lane_change_observe_success,cooldown_replans_blocked,pending_release_observe_abort_no_progress,pending_release_observe_abort_commit_window,pending_release_observe_abort_low_speed,pending_release_wrong_lane_commit,pending_release_route_no_progress_abort,pending_release_route_stall_timeout,pending_release_route_hard_timeout,loop_override_count,dead_end_reentry_override_count,snapshot_cache_hits,shortest_path_cache_hits,exploration_actions,policy_actions,override_ratio,override_events_total,policy_masked_actions_removed,override_learning_transitions,override_learning_negative,override_learning_imitation,alive_at_step_cap,decision_pending_at_episode_end,mean_pending_age,mean_decision_latency_steps,mean_reward_per_finalized_decision,mean_route_difficulty_eta,p50_route_difficulty_eta,p90_route_difficulty_eta,fail_teleport,fail_timeout,fail_removed_non_destination,fail_unreachable_transition,fail_dead_end_no_outgoing,mean_network_density,p95_network_density,congestion_high_pressure_steps,emergency_brake_events,emergency_brake_due_to_leader,emergency_brake_due_to_congestion,emergency_brake_near_junction,emergency_brake_other_reason,emergency_brake_after_fallback,emergency_brake_after_proactive,emergency_brake_after_lane_now,emergency_brake_without_recent_decision,teleport_inferred_jam,teleport_inferred_yield_or_deadlock,lane_change_request_accepted_rate,lane_change_observe_resolution_rate,lane_change_observe_success_overcount,tail_vehicles_over_p90_count,tail_completion_gap_steps,loop_reason_short_cycle,loop_reason_aba_bounce,loop_reason_dead_end_reentry,loop_reason_long_horizon,loop_reason_revisit_without_progress,dominant_loop_reason,aggregate_actionable_skip_to_finalized_ratio,social_regret_mean,social_regret_p90,social_best_action_chosen_rate,actionable_skip_ratio,structural_skip_ratio,pending_resolution_success_rate,pending_timeout_rate,pending_abort_rate,delay_fairness_gini,loop_after_fallback_rate,p95_to_p50_travel_ratio,timeout_rate,fallback_rate_per_opened_decision,controlled_teleport_rate,reachable_lane_change_nonempty,reachable_lane_change_excluded_any,reachable_lane_change_excluded_all,policy_candidates_with_broader_available,policy_candidates_collapsed_to_lane_now_only,commit_window_non_lane_candidates_seen,commit_window_candidates_rejected,proactive_shift2_candidates_seen,proactive_shift2_candidates_rejected,proactive_brake_risk_candidates_seen,proactive_brake_risk_candidates_rejected,proactive_brake_risk_fallback_kept,pending_commit_window_grace_kept,proactive_decisions_opened,proactive_decisions_finalized,lane_now_decisions_opened,lane_now_decisions_finalized,proactive_pending_abort_count,proactive_pending_timeout_count,fallback_after_observe_abort_count,fallback_after_timeout_count,same_edge_reopen_after_abort_count,synthetic_terminal_finalizations,finalized_opened_proactive_ratio,finalized_opened_lane_now_ratio
167,0.43080185560799106,100000,31540,106,0.08852844267099533,0.18793535232543945,1566.4833680426282,15.664833680426282,25000,1226,25474,3392,701440,1231,125981,0,0,100,16755,16096,3809894,1.0,207.84,198.0,329.20000000000005,0,0,0,0,100,407.0,17355.0,1722.0,1722.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,12.0,0.0,34.0,0.0,36.0,36.0,0.0,18.0,18.0,143.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,56095.0,36917015.0,552.0,763.0,0.020905923344947737,36.0,1619.0,72.0,36.0,36.0,0,0,0.0,11.903600464576074,1.8754810956990215,124.30771249999997,119.31625,191.54100000000005,0,0.0,0.0,0.0,0.0,0.002080530340187028,4.4052863121032715,0,355.0,82.0,0.0,225.0,48.0,5.0,10.0,339.0,1.0,0.0,0.0,1.0,1.0,125.0,10,212.39999999999998,0.0,0.0,0.0,12.0,0.0,long_horizon,0.0,0.028056071703932147,0.012792500000000099,0.8658442559753277,0.0,0.0,0.9987684729064039,0.0,0.0012315270935960591,0.27086123941493456,0.2777777777777778,2.121969696969697,0.0,0.020905923344947737,0.0,17355.0,3427.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1704.0,1704.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
168,0.4286478463299511,100000,31662,122,0.09678697583006053,0.060485802590847015,1093.379403310581,10.93379403310581,25000,1250,26724,3904,705344,1286,127267,0,0,99,16854,18199,3828093,1.0,233.01,211.0,420.70000000000005,2,2,2,2,98,391.0,19498.0,1757.0,1757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,21.0,0.0,41.0,0.0,43.0,43.0,0.0,14.0,14.0,132.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,56233.0,37102793.0,560.0,806.0,0.024473534433693798,43.0,1575.0,86.0,43.0,43.0,0,0,0.0,13.100739897552646,1.7171758626797138,123.81991250000002,116.22125,199.50812499999998,0,0.0,0.0,0.0,0.0,0.002080530340187028,4.4052863121032715,0,400.0,75.0,0.0,272.0,53.0,0.0,10.0,389.0,1.0,0.0,2.0,1.0,1.0,118.0,10,293.0,0.0,0.0,0.0,21.0,0.0,long_horizon,0.0,0.02776389607988166,0.023824999999999985,0.8513313609467456,0.0,0.0,0.9987944544906571,0.0,0.0012055455093429777,0.3265383459937341,0.3333333333333333,2.2798578199052133,0.0,0.024473534433693798,0.02,19498.0,2555.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1743.0,1743.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
169,0.42650460709830135,100000,31981,319,0.08852807681155055,0.05643051117658615,-244.6567553029662,-2.446567553029662,25000,0,26724,10208,715552,457,127724,0,0,100,16954,25049,3853142,0.94,320.8404255319149,221.5,497.50000000000006,30,9,9,3,91,431.0,25546.0,1812.0,1805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,33.0,0.0,33.0,33.0,0.0,27.0,27.0,337.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0.0,56571.0,37335414.0,620.0,761.0,0.018211920529801324,33.0,1701.0,66.0,33.0,33.0,0,6,0.0,18.7213296398892,1.442841212019113,129.14535,124.831875,205.19400000000002,6,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,0,398.0,62.0,0.0,289.0,47.0,3.0,15.0,379.0,1.0,0.0,16.0,1.0,1.0,310.0,10,928.7,0.0,0.0,0.0,8.0,0.0,long_horizon,0.0,0.010613328424153167,0.01456874999999996,0.8505154639175257,0.0,0.0,0.9994138335287222,0.0,0.0005861664712778429,0.4678928628622907,0.15151515151515152,5.124153498871328,0.0,0.018211920529801324,0.09,25546.0,5127.0,4.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,1785.0,1778.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.996078431372549
170,0.42437208406280985,100000,32148,167,0.09172295245849443,0.097422294318676,1067.816963948889,10.67816963948889,25000,1292,28016,5344,720896,1324,129048,0,0,99,17053,17572,3870714,1.0,230.38,214.5,397.1000000000002,1,0,0,0,100,396.0,18895.0,1807.0,1807.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,24.0,0.0,48.0,0.0,50.0,50.0,0.0,28.0,28.0,252.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,56831.0,37522889.0,612.0,799.0,0.02767017155506364,50.0,1729.0,100.0,50.0,50.0,0,0,0.0,12.546762589928058,1.6760120148434918,126.8603125,128.77875,185.027375,0,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,8,423.0,65.0,0.0,312.0,46.0,8.0,16.0,399.0,0.0,0.0,0.0,1.0,1.0,224.0,10,292.9,0.0,0.0,0.0,24.0,0.0,long_horizon,0.0,0.046411009754335264,0.03265125000000031,0.838150289017341,0.0,0.0,0.9988297249853716,0.0,0.0011702750146284377,0.31666464102786707,0.2916666666666667,2.1543123543123546,0.0,0.02767017155506364,0.0,18895.0,3562.0,1.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,1779.0,1779.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0
171,0.4222502236424958,100000,32352,204,0.08966374291362715,0.07100965082645416,142.8428005229133,1.4284280052291332,25000,0,28016,6528,727424,566,129614,0,0,99,17152,23324,3894038,0.98,292.6734693877551,271.0,455.0,8,4,4,2,96,430.0,23876.0,2068.0,2066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,20.0,0.0,56.0,0.0,57.0,56.0,0.0,24.0,24.0,253.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,57090.0,37752260.0,688.0,950.0,0.02756286266924565,57.0,1973.0,114.0,57.0,57.0,0,2,0.0,14.593901258470474,1.3410747378909815,143.70507499999997,145.8225,215.49325000000002,2,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,17,453.0,75.0,0.0,314.0,64.0,4.0,13.0,433.0,3.0,0.0,6.0,1.0,1.0,229.0,11,413.18181818181813,1.0,0.0,0.0,20.0,0.0,long_horizon,0.0,0.07397225836431227,0.04573750000000021,0.838909541511772,0.0,0.0,0.9994918699186992,0.0,0.0005081300813008131,0.30819371887936553,0.3157894736842105,2.4542435424354205,0.0,0.02756286266924565,0.04,23876.0,3425.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2044.0,2042.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9990215264187867
172,0.42013897252428334,100000,32543,191,0.09206759654648641,0.07201318442821503,673.5587760448792,6.735587760448792,25000,0,28016,6112,733536,487,130101,0,0,100,17252,21721,3915759,0.97,258.5773195876289,199.0,560.2000000000002,13,6,6,3,94,494.0,22225.0,2004.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,13.0,0.0,42.0,0.0,43.0,43.0,0.0,26.0,26.0,176.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,42.0,0.0,57273.0,37960865.0,632.0,878.0,0.021457085828343315,43.0,1760.0,86.0,43.0,43.0,0,3,0.0,13.224,1.5241700619833145,139.89812500000002,145.55375,223.752625,3,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,8,462.0,60.0,0.0,330.0,72.0,4.0,16.0,442.0,0.0,0.0,9.0,1.0,1.0,150.0,10,586.7,0.0,0.0,0.0,13.0,0.0,long_horizon,0.0,0.026127811447811452,0.015475000000000105,0.8552188552188552,0.0,0.0,0.9989484752891693,0.0,0.0010515247108307045,0.41928782870535164,0.23255813953488372,4.1206030150753765,0.0,0.021457085828343315,0.06,22225.0,2975.0,1.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,1978.0,1974.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9979777553083923
173,0.4180382776616619,100000,32723,180,0.0912367361287276,0.0808580219745636,13.737660558607487,0.13737660558607487,25000,0,28016,5760,739296,495,130596,0,0,100,17352,23855,3939614,0.95,290.7473684210526,218.0,642.6000000000003,15,7,7,2,93,405.0,24339.0,1943.0,1937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,12.0,0.0,56.0,0.0,58.0,58.0,0.0,18.0,18.0,492.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,56.0,0.0,57771.0,38187706.0,648.0,890.0,0.029850746268656716,58.0,1849.0,116.0,58.0,58.0,0,5,0.0,15.203923593185339,1.4243199713007766,133.1003,139.70062500000003,198.66499999999996,5,0.0,0.0,0.0,0.0,0.002080530340187029,4.4052863121032715,0,463.0,83.0,0.0,306.0,74.0,8.0,12.0,441.0,2.0,0.0,12.0,1.0,1.0,474.0,10,580.5,0.0,0.0,0.0,12.0,0.0,long_horizon,0.0,0.045517508223684215,0.03107750000000028,0.843421052631579,0.0,0.0,0.9983695652173913,0.0,0.0016304347826086956,0.39607087665944474,0.13793103448275862,3.452293577981651,0.0,0.029850746268656716,0.07,24339.0,2604.0,0.0,65.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1925.0,1919.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.9968831168831169
174,0.4159480862733536,100000,32860,137,0.09156232395202574,0.08537781238555908,912.4328246092548,9.124328246092547,25000,0,28016,4384,743680,1008,131604,0,0,100,17452,19803,3959417,1.0,253.4,223.5,460.20000000000005,2,2,2,2,98,375.0,20815.0,1921.0,1921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,11.0,0.0,45.0,0.0,48.0,48.0,0.0,28.0,28.0,329.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,58110.0,38395998.0,666.0,880.0,0.024986985944820406,48.0,1868.0,96.0,48.0,48.0,0,0,0.0,12.951587714731911,1.5707928008325989,134.53798749999999,135.504375,199.87399999999997,0,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,0,446.0,89.0,0.0,303.0,54.0,5.0,14.0,426.0,1.0,0.0,2.0,1.0,1.0,301.0,10,300.6,0.0,0.0,0.0,11.0,0.0,long_horizon,0.0,0.011751564558629782,0.04600000000000004,0.8372859025032938,0.0,0.0,0.9983552631578947,0.0,0.001644736842105263,0.31110576164167325,0.20833333333333334,2.1456375838926167,0.0,0.024986985944820406,0.02,20815.0,3749.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,28.0,1893.0,1893.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0
175,0.41386834584198684,100000,32995,135,0.09113503655901661,0.11879468709230423,1256.9182702463545,12.569182702463545,25000,1333,29349,4320,748000,1384,132988,0,0,100,17552,16700,3976117,1.0,223.59,188.5,384.40000000000003,0,0,0,0,100,407.0,18086.0,1878.0,1877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,14.0,0.0,48.0,0.0,49.0,49.0,0.0,25.0,25.0,291.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,48.0,0.0,58407.0,38581119.0,650.0,821.0,0.026091586794462194,49.0,1728.0,98.0,49.0,49.0,0,0,0.0,11.655833777304208,1.6251158832019856,125.8959375,126.9725,197.80849999999998,0,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,0,397.0,64.0,0.0,280.0,53.0,4.0,16.0,376.0,1.0,0.0,0.0,1.0,1.0,266.0,10,282.3,0.0,0.0,0.0,14.0,0.0,long_horizon,0.0,0.009852911195577055,0.017667500000000124,0.8465791292328957,0.0,0.0,0.9988757729061271,0.0,0.0011242270938729624,0.31084619169014704,0.3333333333333333,2.322015915119363,0.0,0.026091586794462194,0.0,18086.0,2417.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,1853.0,1852.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9994603345925526
176,0.4117990041127769,100000,33111,116,0.09159804681508706,0.1013731062412262,1710.5428487981903,17.105428487981904,25000,1237,30586,3712,751712,1244,134232,0,0,99,17651,15007,3991124,1.0,198.53,185.0,358.0,0,0,0,0,100,363.0,16295.0,1689.0,1689.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,25.0,0.0,27.0,27.0,0.0,22.0,22.0,288.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,58706.0,38750041.0,525.0,801.0,0.015985790408525755,27.0,1587.0,54.0,27.0,27.0,0,0,0.0,11.49733570159858,1.910828554428259,121.62921250000001,112.500625,194.16350000000003,0,0.0,0.0,0.0,0.0,0.002080530340187028,4.4052863121032715,0,374.0,60.0,0.0,254.0,60.0,6.0,14.0,354.0,0.0,0.0,0.0,1.0,1.0,266.0,11,234.09090909090907,0.0,0.0,0.0,2.0,0.0,long_horizon,0.0,0.01047517254601227,0.010645000000000009,0.8726993865030674,0.0,0.0,0.9987437185929648,0.0,0.001256281407035176,0.3259582934569083,0.18518518518518517,2.106216216216216,0.0,0.015985790408525755,0.0,16295.0,2794.0,0.0,74.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1667.0,1667.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0
177,0.40974000909221303,100000,33336,225,0.08742071572277281,0.09955018758773804,-1188.6016891041145,-11.886016891041145,25000,0,30586,7200,758912,479,134711,0,0,100,17751,30657,4021781,0.94,364.40425531914894,230.0,826.9000000000001,23,10,10,4,90,393.0,31126.0,1872.0,1865.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,2.0,0.0,0.0,28.0,0.0,54.0,0.0,58.0,58.0,0.0,18.0,18.0,405.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,54.0,0.0,59122.0,39022585.0,640.0,839.0,0.030982905982905984,58.0,1733.0,116.0,58.0,58.0,0,6,0.0,20.186595174262735,1.2347670085212066,129.5581625,124.775625,203.91200000000003,6,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,0,438.0,73.0,0.0,303.0,62.0,4.0,8.0,425.0,1.0,0.0,19.0,1.0,1.0,387.0,10,753.9,2.0,0.0,0.0,28.0,0.0,long_horizon,0.0,0.045383971291866027,0.027549999999999963,0.8332194121667806,0.0,0.0,0.9971751412429378,0.0,0.002824858757062147,0.43328562963294237,0.43103448275862066,4.121086956521738,0.0,0.030982905982905984,0.1,31126.0,6017.0,2.0,67.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,1854.0,1847.0,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.9962243797195254
178,0.40769130904675194,100000,33492,156,0.08210282858747703,0.061084456741809845,986.1482181052445,9.861482181052445,25000,0,30586,4992,763904,924,135635,0,0,100,17851,18098,4039879,0.99,238.91919191919192,205.0,441.20000000000005,5,2,2,1,98,405.0,19041.0,1802.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,16.0,0.0,40.0,0.0,41.0,41.0,0.0,19.0,19.0,271.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,59396.0,39214249.0,557.0,840.0,0.022752497225305215,41.0,1658.0,82.0,41.0,41.0,0,1,0.0,12.942777777777778,1.6072433663960566,122.387675,120.58000000000001,203.20175000000006,1,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,0,377.0,53.0,0.0,278.0,46.0,3.0,9.0,365.0,0.0,0.0,3.0,1.0,1.0,252.0,10,427.5,0.0,0.0,0.0,16.0,0.0,long_horizon,0.0,0.029308662917271407,0.033012499999999785,0.8323657474600871,0.0,0.0,0.9988249118683902,0.0,0.0011750881316098707,0.3763257228779573,0.1951219512195122,2.8278048780487794,0.0,0.022752497225305215,0.02,19041.0,3413.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,1783.0,1781.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9988782950084127
179,0.40565285250151817,100000,33616,124,0.08404935052197787,0.06749263405799866,1202.299537646056,12.02299537646056,25000,1199,31785,3968,767872,1242,136877,0,0,100,17951,16605,4056484,1.0,216.37,189.0,407.80000000000007,0,0,0,0,100,446.0,17855.0,1774.0,1773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,18.0,0.0,44.0,0.0,46.0,46.0,0.0,14.0,14.0,169.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,44.0,0.0,59572.0,39390734.0,558.0,770.0,0.02593010146561443,46.0,1559.0,92.0,46.0,46.0,0,0,0.0,11.975183305132544,1.6805251067866003,122.949825,105.345625,205.63487500000002,0,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,0,391.0,60.0,0.0,271.0,60.0,9.0,10.0,372.0,0.0,0.0,0.0,1.0,1.0,155.0,10,282.2,0.0,0.0,0.0,18.0,0.0,long_horizon,0.0,0.030717595057034218,0.029417499999999992,0.8136882129277566,0.0,0.0,0.9982100238663485,0.0,0.0017899761336515514,0.338083375699034,0.17391304347826086,2.4820105820105822,0.0,0.02593010146561443,0.0,17855.0,2703.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,1760.0,1759.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.9994318181818181
180,0.4036245882390106,100000,33756,140,0.09351480893258537,0.2678230106830597,1028.322255385829,10.283222553858291,25000,1290,33075,4480,772352,1336,138213,0,0,99,18050,17000,4073484,0.99,221.83838383838383,208.0,397.2,2,1,1,0,99,370.0,18344.0,1787.0,1785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,10.0,0.0,45.0,0.0,46.0,46.0,0.0,22.0,22.0,201.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,45.0,0.0,59776.0,39574973.0,584.0,833.0,0.02574146614437605,46.0,1679.0,92.0,46.0,46.0,0,1,0.0,12.450980392156863,1.6321283610680075,118.95333750000002,114.61125000000001,192.56075000000013,1,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,0,409.0,69.0,0.0,289.0,51.0,6.0,16.0,387.0,0.0,0.0,2.0,1.0,1.0,179.0,10,286.3,0.0,0.0,0.0,10.0,0.0,long_horizon,0.0,0.06405048387096775,0.029545000000000314,0.8379928315412186,0.0,0.0,0.998814463544754,0.0,0.0011855364552459987,0.32945427317524567,0.3181818181818182,2.340384615384615,0.0,0.02574146614437605,0.01,18344.0,2470.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1765.0,1763.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.9988668555240793
181,0.4016064652978155,100000,33865,109,0.08695062800148211,0.05940858647227287,1612.8842603671808,16.128842603671806,25000,1307,34382,3488,775840,1321,139534,0,0,99,18149,15842,4089326,1.0,210.07,209.5,361.1,0,0,0,0,100,335.0,17211.0,1741.0,1741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,23.0,0.0,25.0,25.0,0.0,17.0,17.0,191.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,59973.0,39754808.0,557.0,849.0,0.014359563469270534,25.0,1741.0,50.0,25.0,25.0,0,0,0.0,11.869040781160253,1.848301342136968,127.09202499999999,131.56375,198.53887500000002,0,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,0,380.0,73.0,0.0,248.0,59.0,0.0,6.0,373.0,1.0,0.0,0.0,1.0,1.0,174.0,10,201.8,0.0,0.0,0.0,4.0,0.0,long_horizon,0.0,0.011763767985611512,0.027549999999999915,0.839568345323741,0.0,0.0,0.9987834549878345,0.0,0.0012165450121654502,0.2938053982005997,0.16,1.8503579952267302,0.0,0.014359563469270534,0.0,17211.0,2534.0,1.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,1724.0,1724.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0
182,0.3995984329713264,100000,33999,134,0.08690766106123354,0.0723777785897255,1433.548945160301,14.33548945160301,25000,1228,35610,4288,780128,1251,140785,0,0,100,18249,15669,4104995,1.0,204.18,180.5,389.1000000000001,0,0,0,0,100,383.0,16952.0,1717.0,1715.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,9.0,0.0,32.0,0.0,34.0,34.0,0.0,20.0,20.0,151.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,60133.0,39927334.0,522.0,812.0,0.019801980198019802,34.0,1642.0,68.0,34.0,34.0,0,0,0.0,11.701457725947522,1.823680117358209,118.81008750000001,116.17750000000001,192.427125,0,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,6,392.0,57.0,0.0,274.0,61.0,4.0,10.0,377.0,1.0,0.0,0.0,1.0,1.0,131.0,10,274.3,0.0,0.0,0.0,9.0,0.0,long_horizon,0.0,0.08652859992401217,0.023824999999999985,0.8457446808510638,0.0,0.0,0.9975293390982087,0.0,0.0024706609017912293,0.33231560387893033,0.23529411764705882,2.356232686980609,0.0,0.019801980198019802,0.0,16952.0,3005.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,1697.0,1695.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.9988214496169712
183,0.3976004408064698,100000,34143,144,0.09050565642408198,0.07275620847940445,1147.4038364359337,11.474038364359338,25000,0,35610,4608,784736,970,141755,0,0,100,18349,19352,4124347,0.99,249.4747474747475,256.0,405.40000000000003,3,2,2,1,98,448.0,20345.0,1943.0,1940.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,14.0,0.0,39.0,0.0,39.0,39.0,0.0,37.0,37.0,509.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,39.0,0.0,60646.0,40129524.0,598.0,897.0,0.02007205352547607,39.0,1821.0,78.0,39.0,39.0,0,1,0.0,12.643298969072164,1.6320999603634616,137.698825,140.9975,210.591875,1,0.0,0.0,0.0,0.0,0.0020805303401870284,4.4052863121032715,0,442.0,77.0,0.0,304.0,61.0,1.0,24.0,415.0,2.0,0.0,3.0,1.0,1.0,472.0,10,247.10000000000002,0.0,0.0,0.0,14.0,0.0,long_horizon,0.0,0.060460931069958854,0.02382499999999991,0.8374485596707819,0.0,0.0,0.998914223669924,0.0,0.0010857763300760044,0.28898426323319026,0.23076923076923078,1.8421874999999996,0.0,0.02007205352547607,0.02,20345.0,4126.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,37.0,1906.0,1903.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.9984260230849947
